lev_from_returnpath,lev_returnpath_helo,lev_helo_messageid,dkim_signature_present,reply_to_present,hop_count,total_delay_log,asn_in_nerd,asn_avg_rep,ptr_exists,ptr_matches_helo,helo_domain_resolves,from_domain_has_mx,lev_display_name_alignment,display_name_missing,spamassassin_score,spamassassin_present
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
0.2222,1,1,1,1,4,2.302585,1,0.227036,1,1,1,1,0.4545,0,-2.635,1
0.1333,1,1,1,1,4,2.302585,1,0.159104,1,1,1,1,1,0,-2.236,1
1,0.3,0.2,1,0,4,3.465736,1,0.159481,1,0,0,1,0.75,0,-5.71,1
0,1,1,1,1,4,2.833213,1,0.159104,1,1,1,1,0.4444,0,-4.485,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
1,0.4,1,1,0,4,2.302585,1,0.159481,1,0,1,1,0.75,0,-4.646,1
0.0833,0.0833,1,1,1,5,3.218876,1,0.14289,1,1,1,1,0.3704,0,-0.797,1
0.2308,1,1,1,1,3,1.94591,1,0.227036,1,1,1,1,0.5455,0,2.471,1
1,1,0.0909,1,1,3,6.342121,1,0.159104,1,1,1,1,0.1875,0,-2.081,1
1,0.3846,1,1,1,3,2.397895,1,0.227036,1,1,1,1,0.5455,0,-4.477,1
0.125,1,1,1,1,4,3.367296,1,0.236867,1,1,0,1,0.6207,0,-2.408,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.1538,0,,0
1,1,,1,1,4,2.302585,1,0.163286,1,1,1,1,0.25,0,-0.944,1
1,1,1,1,0,4,3.295837,0,,1,1,1,1,0.9167,0,2.71,1
1,1,,0,1,4,3.7612,1,0.163286,1,1,1,1,1,0,11.01,1
1,1,1,1,0,7,4.174387,1,0.017048,0,0,1,1,0.1429,0,0.341,1
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
0.1667,1,1,1,1,4,2.944439,1,0.159104,1,1,1,1,0.7778,0,-1.867,1
1,0.2,0.6,1,0,4,2.197225,1,0.167366,1,1,1,0,0.28,0,-2.66,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,1,4,2.484907,1,0.185982,1,0,1,1,1,0,-2.458,1
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-1.499,1
1,0.4,1,1,0,4,2.079442,1,0.159481,1,0,1,1,0.75,0,-0.607,1
0.2,1,1,1,1,4,2.70805,1,0.053036,1,1,1,1,0.4545,0,-0.344,1
0.1333,1,1,1,1,4,4.477337,1,0.159104,1,1,1,1,1,0,-2.585,1
1,1,,1,1,4,2.079442,1,0.163286,1,1,1,1,0.25,0,-1.5,1
0.1333,0.1429,0.1429,1,1,5,6.82546,1,0.14289,1,1,1,1,0.1818,0,-2.66,1
0.1333,1,1,1,1,4,2.197225,1,0.159104,1,1,1,1,1,0,-1.475,1
0.1667,0.1429,0.1429,1,0,5,5.411646,1,0.14289,1,1,1,1,0.4706,0,-2.559,1
1,0.3,0.2,1,0,4,2.302585,1,0.159481,1,0,0,1,0.75,0,-5.147,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-1.92,1
1,1,,1,1,4,2.564949,1,0.163286,1,1,1,1,0.25,0,-6.688,1
1,1,,1,1,4,2.397895,1,0.163286,1,1,1,1,0.25,0,-6.198,1
0.4615,1,1,1,1,3,3.713572,1,0.227036,1,1,1,1,0.9,0,0.816,1
1,1,,1,1,4,1.791759,1,0.163286,1,1,1,1,0.25,0,,0
1,1,1,0,0,2,0,0,,0,0,1,0,0.6154,0,,0
1,1,0.1333,1,1,3,2.484907,1,0.159104,1,1,1,1,1,0,-5.201,1
1,1,1,0,0,3,0.693147,1,0.028552,0,0,1,0,,1,,0
0.1667,1,1,1,1,4,2.302585,1,0.159104,1,1,1,1,0.7778,0,-2.228,1
0,1,1,1,1,4,2.639057,1,0.159104,1,1,1,1,1,0,-2.526,1
0.2,1,1,1,1,4,2.639057,1,0.053036,1,1,1,1,0.4545,0,-0.313,1
0.1333,1,1,1,1,4,2.70805,1,0.159104,1,1,1,1,1,0,-1.575,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-2.128,1
0.2,1,1,1,1,4,2.995732,1,0.053036,1,1,1,1,0.4545,0,-0.343,1
0.125,0.3529,0.2941,1,1,3,1.609438,1,0.158166,1,1,1,1,0.7,0,3.941,1
1,1,0.1333,1,1,3,3.850148,1,0.159104,1,1,1,1,1,0,-6.48,1
1,0.8,0.8,1,0,6,2.564949,1,0.114586,1,0,0,1,0.9091,0,-1.822,1
1,0.0909,1,1,1,4,3.135494,0,,1,0,0,1,0.1515,0,-1.096,1
0.1765,1,1,1,1,4,3.988984,1,0.227036,1,1,1,1,0.1538,0,-5.629,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
1,0.4,1,1,0,4,2.302585,1,0.159481,1,0,1,1,0.75,0,-4.646,1
0.2,1,1,1,1,3,3.931826,1,0.155487,1,1,1,1,1,0,-3.852,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-4.987,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,,1,1,4,3.091042,1,0.163286,1,1,1,1,0.25,0,-5.208,1
1,0.4,1,1,0,4,2.639057,1,0.159481,1,0,1,1,0.75,0,-3.656,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,1.609438,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,9,6.182085,1,0.017048,0,0,1,1,0.125,0,0.1,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.9375,0,,0
1,0.6111,0.6111,1,1,3,1.791759,0,,1,1,1,1,1,0,-2,1
0.125,1,1,1,1,4,2.302585,1,0.227036,1,1,1,1,0.4,0,-1.526,1
1,1,1,0,1,8,6.651572,1,0.023838,0,0,1,1,0,0,,0
1,1,1,1,1,4,8.840291,1,0.185982,1,0,1,1,1,0,-2.001,1
1,0.0952,0.0952,0,1,5,2.564949,0,,1,0,0,1,0.2368,0,-1.901,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,1,1,1,4,2.197225,1,0.185982,1,0,1,1,1,0,-2.49,1
1,0.6111,0.6111,0,1,3,1.098612,0,,1,1,1,1,1,0,-1.9,1
1,0.2,0.6,1,0,4,1.098612,1,0.167366,1,1,1,0,0.9565,0,-2.661,1
1,0.2,0.6,1,0,4,1.609438,1,0.167366,1,1,1,0,0.9091,0,-2.02,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
0.2308,1,1,1,1,3,1.94591,1,0.227036,1,1,1,1,0.5455,0,-1.836,1
1,1,,1,1,4,2.639057,1,0.163286,1,1,1,1,0.25,0,-4.182,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
0.125,1,1,1,1,4,3.044522,1,0.227036,1,1,0,1,0.6207,0,-2.059,1
0.1333,1,1,1,1,4,3.135494,1,0.159104,1,1,1,1,1,0,-1.576,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-4.987,1
1,1,,1,1,4,2.564949,1,0.163286,1,1,1,1,0.25,0,-5.208,1
0.1333,1,1,1,1,4,3.7612,1,0.159104,1,1,1,1,1,0,-1.576,1
1,0.2,0.6,1,0,4,1.791759,1,0.167366,1,1,1,0,0.28,0,-2.019,1
1,1,,1,1,4,2.079442,1,0.163286,1,1,1,1,0.25,0,-1.519,1
1,1,,1,1,4,2.484907,1,0.163286,1,1,1,1,0.25,0,-2.019,1
0.2,1,1,1,1,4,2.397895,1,0.053036,1,1,1,1,0.4545,0,-1.334,1
0.4167,0.4167,,0,1,4,2.944439,1,0.163286,1,1,1,1,0.25,0,-1.898,1
1,0.2,0.6,1,0,4,1.94591,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
,,1,0,0,3,1.098612,1,0.173589,1,1,1,1,,1,,0
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,0.25,0.25,0,0,3,0.693147,1,0.018969,1,1,1,1,0.1333,0,,0
1,1,,1,1,4,2.564949,1,0.163286,1,1,1,1,0.1111,0,-2.179,1
1,1,1,1,1,4,3.931826,1,0.185982,1,0,1,1,1,0,-2.7,1
0,1,1,1,1,4,2.484907,1,0.159104,1,1,1,1,1,0,-1.865,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
1,1,1,0,0,3,0,1,0.06216,0,0,1,0,,1,,0
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-1.953,1
1,0.0909,0.0909,1,0,4,0,1,0.159104,1,1,0,1,0.2,0,,0
0.1667,0.1429,0.1429,1,0,5,2.564949,1,0.14289,1,1,1,1,0.25,0,0.941,1
1,0.0714,0.0714,0,0,3,3.828641,1,0.033861,1,1,0,1,,1,10.553,1
1,0.2857,0.2857,1,0,3,0.693147,1,0.160079,1,1,1,0,1,0,,0
1,1,1,1,0,4,3.663562,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
1,1,,1,1,4,3.496508,1,0.163286,1,1,1,1,0.1111,0,-1.499,1
1,1,,1,1,4,3.135494,1,0.163286,1,1,1,1,0.25,0,-5.208,1
1,1,1,1,0,4,2.397895,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,,1,1,4,2.833213,1,0.163286,1,1,1,1,0.1111,0,-2.84,1
1,1,1,1,0,4,2.197225,0,,1,1,1,1,0.9286,0,-0.351,1
1,1,,1,0,4,1.609438,1,0.076553,1,0,1,1,0.2857,0,,0
1,0.4,1,1,0,4,2.890372,1,0.159481,1,0,1,1,0.75,0,-5.147,1
1,0.2143,0.2143,0,0,3,0,0,,0,0,0,0,,1,,0
1,0.0909,1,1,1,4,2.397895,1,0.159104,1,0,0,1,0.9167,0,-1.49,1
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,1,0,1,3,0,0,,0,0,1,0,0.9091,0,,0
0.1667,0.1429,0.1429,1,0,5,2.484907,1,0.14289,1,1,1,1,0.4706,0,-2.559,1
1,1,,1,0,4,1.791759,1,0.076553,1,1,1,1,0.2857,0,,0
0.0588,1,1,1,1,4,6.642487,1,0.159104,1,1,1,1,0.1273,0,1.823,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,0.0909,1,1,3,2.484907,1,0.159104,1,1,1,1,0.1875,0,-2.51,1
1,1,0.1333,1,1,3,4.143135,1,0.159104,1,1,1,1,1,0,-8.48,1
1,1,1,1,1,4,1.791759,1,0.185982,1,0,1,1,1,0,,0
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
0.5,1,0.1667,1,1,3,3.135494,1,0.159104,1,1,1,1,0.5455,0,-2.651,1
0.1667,0.1429,0.1429,1,0,5,2.397895,1,0.14289,1,1,1,1,1,0,-2.559,1
1,1,,1,1,4,2.639057,1,0.163286,1,1,1,1,0.25,0,-5.208,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-0.996,1
0.1333,1,1,1,1,4,4.290459,1,0.159104,1,1,1,1,1,0,-1.595,1
0.125,1,1,1,1,4,2.397895,1,0.236867,1,1,0,1,0.6207,0,-2.059,1
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.8235,0,-2.019,1
1,1,1,1,0,4,3.295837,1,0.167366,1,1,1,1,0.2857,0,-4.517,1
1,1,,0,0,4,9.721186,1,0.002617,0,0,1,0,0.1429,0,11.507,1
0.1667,0.1429,0.1429,1,0,5,6.45047,1,0.14289,1,1,1,1,0.25,0,-2.559,1
1,1,1,1,0,4,4.317488,1,0.167366,1,1,1,1,0.2857,0,-3.876,1
1,0.2,0.6,1,0,4,1.94591,1,0.167366,1,1,1,1,0.3333,0,-0.918,1
1,1,1,0,0,2,0.693147,0,,0,0,1,0,,1,,0
1,1,,0,1,4,2.639057,1,0.163286,1,1,1,1,1,0,-1.4,1
1,0.1429,0.1429,0,0,3,0,0,,0,0,0,0,,1,,0
1,0.3,0.2,1,0,4,11.547346,1,0.159481,1,0,0,1,0.75,0,,0
1,1,,1,1,4,2.70805,1,0.163286,1,1,1,1,0.1111,0,-5.179,1
1,1,0.0909,1,1,3,6.192362,1,0.159104,1,1,1,1,0.5833,0,-2.51,1
1,1,1,1,1,4,0,1,0.286116,1,0,0,0,0.1,0,5.308,1
1,0.1,,0,0,6,2.70805,1,0.001494,0,0,0,1,,1,-3.101,1
1,0.4,1,1,0,4,2.397895,1,0.159481,1,0,1,1,0.75,0,-4.15,1
1,1,,1,1,4,2.564949,1,0.163286,1,1,1,1,0.25,0,-2.16,1
0.2308,1,1,1,1,3,0,1,0.227036,1,1,1,1,0.5,0,,0
1,0.6,0.6,1,0,4,1.94591,1,0.167366,1,1,1,1,0.55,0,-2.66,1
1,0.4,1,1,0,4,2.397895,1,0.159481,1,0,1,1,0.75,0,-2.66,1
1,1,,0,1,4,2.197225,1,0.163286,1,1,1,1,1,0,,0
0,1,1,1,1,4,2.944439,1,0.159104,1,1,1,1,1,0,0.865,1
1,1,,1,1,4,4.51086,1,0.163286,1,1,1,1,0.25,0,-4.999,1
0.2,1,1,1,1,4,2.484907,1,0.053036,1,1,1,1,0.4545,0,-1.323,1
1,1,,1,1,4,2.639057,1,0.163286,1,1,1,1,0.25,0,-1.519,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-1.419,1
1,1,1,1,0,4,0,1,0.167366,1,1,1,1,0.2857,0,,0
1,0.2857,0.2857,1,0,3,2.70805,1,0.160079,1,1,1,0,1,0,7.333,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,,0,1,4,2.484907,1,0.163286,1,1,1,1,1,0,-1.4,1
0.0909,1,1,1,1,4,2.772589,1,0.159104,1,1,1,1,1,0,-2.526,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,,0,1,4,2.397895,1,0.060881,1,1,1,1,0.55,0,3.575,1
1,1,0.1538,1,1,3,2.397895,1,0.159104,1,1,1,1,0.6429,0,-1.491,1
1,1,1,1,0,4,2.70805,1,0.167366,1,1,1,1,0.2857,0,-4.987,1
0.1053,0.1053,,0,1,4,1.098612,1,0.076553,1,0,1,1,0.2857,0,,0
1,0.4167,,0,1,4,2.397895,1,0.163286,1,1,1,1,0.9375,0,0.863,1
1,1,0.1333,1,1,3,1.791759,1,0.159104,1,1,1,1,1,0,-3,1
1,1,1,1,0,4,2.302585,0,,1,1,1,1,0.2308,0,-1.66,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.9375,0,,0
1,1,1,1,1,4,2.197225,1,0.286116,1,0,0,0,0.2381,0,2.319,1
1,0.6,0.6,1,0,4,1.94591,1,0.167366,1,1,1,1,0.7333,0,-2.019,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,1,0,0,2,1.609438,0,,0,0,1,0,,1,,0
1,1,,0,1,4,2.639057,1,0.163286,1,1,1,1,1,0,-1.4,1
1,0.2,0.6,1,0,4,1.609438,1,0.167366,1,1,1,0,0.96,0,-2.661,1
1,1,1,0,0,3,0,1,0.06216,0,0,1,0,,1,,0
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,5,1.609438,1,0.076553,1,1,1,1,,1,,0
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-2.51,1
0.0909,1,1,1,1,4,2.772589,1,0.159104,1,1,1,1,1,0,-2.485,1
0.0909,1,0.0909,1,1,4,2.397895,1,0.159104,1,1,1,1,,1,-5.179,1
0.125,1,1,1,1,4,1.791759,1,0.227036,1,1,1,1,0.1,0,,0
1,0.0556,0.0556,1,1,4,8.413387,0,,1,1,1,0,0.5,0,10.634,1
1,1,1,0,0,3,0,1,0.028074,1,0,1,0,,1,,0
0.0909,1,1,1,0,4,2.397895,1,0.159104,1,1,0,1,0.3846,0,-2.019,1
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,,0,1,4,2.564949,1,0.163286,1,1,1,1,1,0,-1.4,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,0.0909,1,1,3,5.476464,1,0.159104,1,1,1,1,0.1875,0,-2.081,1
0.1667,0.1429,,1,0,5,1.94591,1,0.14289,1,1,1,1,0.4706,0,4.264,1
1,1,,1,1,4,2.079442,1,0.076553,1,0,0,0,0.1667,0,-1.501,1
0.2,1,1,1,1,4,2.833213,1,0.053036,1,1,1,1,0.4545,0,-0.975,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
0.2222,1,1,1,1,4,1.791759,1,0.227036,1,1,1,1,0.4545,0,,0
1,1,1,0,0,4,1.94591,0,,0,0,1,0,1,0,-2.9,1
1,1,,0,1,4,2.70805,1,0.060881,1,1,1,1,1,0,-1.42,1
1,0.4,1,1,0,4,2.564949,1,0.159481,1,0,1,1,0.75,0,-7.14,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,,1,1,4,2.484907,1,0.163286,1,1,1,1,0.25,0,-6.699,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-0.42,1
0.4667,0.4667,,0,1,4,2.833213,1,0.060881,1,1,1,1,0.55,0,4.076,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
0.4167,1,0.1667,1,1,3,1.791759,1,0.159104,1,1,1,1,0.6923,0,-2.659,1
1,0.2308,0.0769,1,1,4,3.295837,1,0.115548,1,0,0,0,0,0,7.668,1
1,0.4,1,1,0,4,2.397895,1,0.159481,1,0,1,1,0.75,0,-4.646,1
0,1,1,1,1,4,2.397895,1,0.159104,1,1,1,1,0.8889,0,2.815,1
1,1,0.1333,1,1,3,2.302585,1,0.159104,1,1,1,1,1,0,-1.99,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
1,0.6,0.6,1,0,4,1.609438,1,0.167366,1,1,1,1,0.3846,0,-1.915,1
1,0.1,0.1,0,0,4,9.49582,1,0.158846,1,1,0,1,0.0769,0,6.515,1
0.5,1,0.1667,1,1,3,1.386294,1,0.159104,1,1,1,1,0.5455,0,0.35,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-4.987,1
1,1,0.7692,1,1,4,7.554335,1,0.185982,1,0,1,1,1,0,-5.31,1
0.1333,1,1,1,1,4,2.639057,1,0.159104,1,1,1,1,1,0,-1.574,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
0.0909,1,1,1,1,4,2.397895,1,0.159104,1,1,1,1,1,0,-5.542,1
0.2308,1,1,1,1,3,1.791759,1,0.227036,1,1,1,1,0.5,0,-1.337,1
1,1,1,1,1,4,2.302585,1,0.185982,1,1,1,1,1,0,-2.861,1
1,1,1,1,0,4,2.484907,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,,1,1,4,3.951244,1,0.163286,1,1,1,1,0.25,0,-5.488,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,0,0,2,0,1,0.007332,0,0,1,0,0.1538,0,,0
1,0.1579,1,0,0,5,2.70805,1,0.569076,1,1,1,0,0.4615,0,0.438,1
0.3333,0.4,,1,1,5,3.73767,1,0.14289,1,1,0,1,0.7,0,4.366,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,,1,1,4,3.583519,1,0.163286,1,1,1,1,0.25,0,-0.944,1
1,1,1,0,0,2,0,0,,0,0,1,0,,1,,0
1,1,1,1,0,4,7.807917,0,,1,0,1,1,0.1429,0,5.457,1
1,1,,0,1,4,2.564949,1,0.060881,1,1,1,1,1,0,-1.42,1
0.125,1,1,1,1,4,2.397895,1,0.227036,1,1,1,1,0.1,0,-0.866,1
1,1,1,1,0,4,1.94591,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,,1,1,4,2.302585,1,0.163286,1,1,1,1,0.25,0,-4.653,1
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-1.499,1
1,1,1,1,0,4,0.693147,1,0.167366,1,1,1,1,0.2857,0,,0
1,1,0.0909,1,1,3,3.044522,1,0.159104,1,1,1,1,0.5833,0,-1.491,1
1,1,,1,1,4,4.394449,1,0.076553,1,1,1,1,0.2917,0,-4.511,1
1,1,,1,1,4,2.639057,1,0.163286,1,1,1,1,0.25,0,-8.198,1
1,1,,0,1,4,3.7612,1,0.060881,1,1,1,1,0.55,0,4.075,1
1,1,1,1,0,4,1.609438,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-1.297,1
1,1,0.1333,1,1,3,2.944439,1,0.159104,1,1,1,1,1,0,-8.19,1
0.5,0.1667,1,1,1,4,2.484907,1,0.159104,1,1,0,1,0.5455,0,-2.661,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,0,0,2,1.386294,0,,0,0,1,0,,1,,0
1,1,1,1,0,4,1.791759,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
0,1,1,1,1,4,2.397895,1,0.159104,1,1,1,1,1,0,-7.076,1
0.3333,0.4,,1,1,5,2.564949,1,0.14289,1,1,0,1,0.6667,0,5.507,1
1,1,1,1,0,4,0.693147,1,0.167366,1,1,1,1,0.2857,0,,0
1,1,1,1,0,4,1.609438,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,,1,1,4,2.564949,1,0.163286,1,1,1,1,0.25,0,-1.605,1
1,1,,1,1,4,2.639057,1,0.163286,1,1,1,1,0.25,0,-2.16,1
1,1,1,1,0,4,2.397895,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
0.0833,0.0833,1,1,1,5,3.73767,1,0.14289,1,1,1,1,0.3704,0,-0.797,1
1,0.4,1,1,0,4,2.70805,1,0.159481,1,0,1,1,0.75,0,-6.699,1
1,1,,1,1,4,2.197225,1,0.163286,1,1,1,1,0.25,0,-2.019,1
0.5,1,0.1667,1,1,3,1.791759,1,0.159104,1,1,1,1,1,0,-2.651,1
1,0.4,1,1,0,4,2.197225,1,0.159481,1,0,1,1,0.75,0,-2.66,1
1,1,1,1,0,4,2.397895,1,0.196995,0,0,1,1,0,0,,0
1,0.2,0.6,1,0,4,1.386294,1,0.167366,1,1,1,0,0.9091,0,-2.661,1
1,1,,1,0,4,2.564949,1,0.076553,1,1,1,1,0.125,0,1.309,1
1,1,1,1,0,4,1.609438,1,0.167366,1,1,1,1,0.3333,0,-1.938,1
1,1,0.0909,1,1,3,6.714171,1,0.159104,1,1,1,1,0.5833,0,-2.152,1
1,0.0909,1,1,1,4,9.099074,1,0.159104,1,0,0,1,0.9167,0,-1.99,1
1,1,1,1,0,4,2.302585,1,0.06216,0,0,1,1,,1,0.5,1
0.25,1,1,1,1,4,2.564949,1,0.227036,1,1,1,1,0.5625,0,2.399,1
0.3846,1,1,1,1,3,2.197225,1,0.227036,1,1,1,1,0.5455,0,-0.695,1
1,0.0909,1,1,1,4,2.639057,0,,1,0,0,1,0.1515,0,2.071,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,,1,1,4,2.079442,1,0.163286,1,1,1,1,0.25,0,-1.519,1
1,0.4444,1,0,0,6,2.639057,0,,0,0,1,1,0.4,0,-1.167,1
1,1,1,1,1,4,2.079442,1,0.185982,1,0,1,1,1,0,-1.999,1
1,1,1,1,0,4,2.079442,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,2.302585,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,1,1,0,4,1.098612,1,0.167366,1,1,1,1,0.2857,0,-5.628,1
1,1,,0,1,4,3.367296,1,0.163286,1,1,1,1,1,0,-1.4,1
1,0.4,1,1,0,4,2.197225,1,0.159481,1,0,1,1,0.75,0,-6.699,1
1,0.3846,1,1,1,3,1.609438,1,0.227036,1,1,1,1,0.5833,0,-1.52,1
1,1,1,1,0,8,11.783533,1,0.492749,0,0,1,1,0.1111,0,,0
0.1538,1,,1,1,5,1.791759,1,0.14289,1,1,1,1,0.5385,0,-3.2,1
1,0.4,1,1,0,4,2.484907,1,0.159481,1,0,1,1,0.75,0,-2.02,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
1,1,1,1,0,4,1.386294,1,0.167366,1,1,1,1,0.2857,0,-1.938,1
0.4,0.4,,1,1,5,1.609438,1,0.14289,1,1,0,1,0.9,0,7.251,1
1,0.4,1,1,0,4,2.397895,1,0.159481,1,0,1,1,0.75,0,-3.656,1
0.2,1,1,1,1,4,3.871201,1,0.053036,1,1,1,1,0.4545,0,-1.324,1
1,1,1,0,0,3,0,0,,0,0,1,0,,1,,0
1,0.4167,,0,1,4,2.772589,1,0.163286,1,1,1,1,0.9375,0,1.863,1
0.5,1,0.1667,1,1,3,6.329721,1,0.159104,1,1,1,1,1,0,1.349,1
1,0.3,0.2,1,0,4,2.302585,1,0.159481,1,0,0,1,0.75,0,-6.699,1
1,1,,1,1,4,2.079442,1,0.163286,1,1,1,1,0.25,0,-1.52,1
1,0.6,0.6,1,0,4,1.609438,1,0.167366,1,1,1,1,0.7083,0,0.122,1
1,1,1,1,1,4,2.397895,0,,1,1,1,1,0.5,0,-2.014,1
0.0909,1,1,1,1,4,7.060476,1,0.159104,1,1,1,1,0.4,0,3.915,1
1,1,,0,1,4,1.791759,1,0.163286,1,1,1,1,1,0,,0
1,1,,1,1,4,2.890372,1,0.163286,1,1,1,1,0.25,0,-1.604,1
1,1,,1,1,4,2.302585,1,0.163286,1,1,1,1,0.1111,0,-1.999,1
1,1,1,0,0,2,0,0,,0,0,1,0,0.1538,0,,0
1,1,1,0,0,3,0,1,0.06216,0,0,1,0,,1,,0
1,1,1,1,1,3,5.446737,0,,1,0,0,0,0.4167,0,13.816,1
1,1,,1,1,4,2.302585,1,0.163286,1,1,1,1,0.25,0,-1.499,1
0.1333,1,1,1,1,4,3.713572,1,0.159104,1,1,1,1,1,0,2.815,1
1,1,1,1,1,4,2.302585,0,,1,1,1,1,0.8333,0,0.149,1
1,1,1,0,0,3,0,1,0.06216,0,0,1,0,,1,,0
1,1,0.1333,1,1,3,2.197225,1,0.159104,1,1,1,1,1,0,-2.151,1
1,1,,1,1,4,6.137727,1,0.076553,1,0,0,0,0.119,0,-2.511,1
